"datasetid","doi"
46948,"10.1016/j.gloplacha.2020.103135"
46949,"10.1016/j.gloplacha.2020.103135"
46950,"10.1016/j.gloplacha.2020.103135"
46951,"10.1016/j.gloplacha.2020.103135"
46952,"10.1016/j.gloplacha.2020.103135"
46953,"10.1016/j.gloplacha.2020.103135"
46954,"10.1016/j.gloplacha.2020.103135"
46955,"10.1016/j.gloplacha.2020.103135"
46956,"10.1016/j.gloplacha.2020.103135"
46957,"10.1016/j.gloplacha.2020.103135"
46958,"10.1016/j.yqres.2005.08.016"
46959,"10.1016/j.yqres.2005.08.016"
46960,"10.1016/j.yqres.2005.08.016"
46961,"10.1016/j.yqres.2005.08.016"
46962,"10.1016/j.yqres.2005.08.016"
46963,"10.1016/j.yqres.2005.08.016"
46964,"10.1016/j.yqres.2005.08.016"
46965,"10.1139/b63-022"
46966,"10.1139/b63-022"
46967,"10.1139/b63-022"
46968,"10.1139/b63-022"
46969,"10.1139/b63-022"
46970,"10.1139/b63-022"
46971,"10.1139/b63-022"
46972,"10.1139/b63-022"
46973,"10.1139/b63-022"
46974,"10.1139/b63-022"
46975,"10.1139/b63-022"
46976,"10.1139/b63-022"
46977,"10.1139/b63-022"
46978,"10.1139/b63-022"
46979,"10.1139/b63-022"
46980,"10.1139/b63-022"
46981,"10.1139/b63-022"
46982,"10.1139/b63-022"
46983,"10.1139/b63-022"
46984,"10.1139/b63-022"
46985,"10.1139/b63-022"
46986,"10.1139/b63-022"
46987,"10.1139/b63-022"
46988,"10.1139/b63-022"
46989,"10.1139/b63-022"
46990,"10.1139/b63-022"
46991,"10.1139/b63-022"
46992,"http://dx.doi.org/10.1016/j.jsames.2015.06.003"
46993,"http://dx.doi.org/10.1016/j.jsames.2015.06.003"
46996,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
46996,"https://doi.org/10.1177/0959683608100575"
46997,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
46997,"https://doi.org/10.1177/0959683608100575"
46998,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
46998,"https://doi.org/10.1177/0959683608100575"
46999,"10.1007/s00334-009-0226-6"
47000,"10.1007/s00334-009-0226-6"
47001,"10.1007/s00334-009-0226-6"
47002,"DOI 10.1007/s00334-017-0605-3"
47003,"DOI 10.1007/s00334-017-0605-3"
47004,"DOI 10.1007/s00334-017-0605-3"
47009,"10.1016/j.palaeo.2009.02.018"
47010,"10.1016/j.palaeo.2009.02.018"
47010,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
47011,"10.1016/j.palaeo.2009.02.018"
47011,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
47114,"10.1038/s42003-020-0806-7"
47115,"10.1038/s42003-020-0806-7"
47271,"10.1139/f04-015"
47272,"10.1139/f04-015"
47273,"10.1139/f04-015"
47274,"10.1139/f04-015"
47275,"10.1139/f04-015"
47281,"10.1139/f04-015"
47282,"10.1139/f04-015"
47283,"10.1139/f04-015"
47284,"10.1139/f04-015"
47292,"10.1139/f04-015"
47371,"10.1139/f04-015"
47372,"10.1139/f04-015"
47373,"10.1139/f04-015"
47374,"10.1139/f04-015"
47375,"10.1139/f04-015"
47377,"10.1139/f04-015"
47378,"10.1139/f04-015"
47379,"10.1139/f04-015"
47380,"10.1139/f04-015"
47381,"10.1139/f04-015"
47382,"10.1139/f04-015"
47383,"10.1139/f04-015"
47384,"10.1139/f04-015"
47385,"10.1139/f04-015"
47386,"10.1139/f04-015"
47389,"10.1139/f04-015"
47390,"10.1139/f04-015"
47391,"10.1139/f04-015"
47392,"10.1139/f04-015"
47393,"10.1139/f04-015"
47394,"10.1139/f04-015"
47395,"10.1139/f04-015"
47396,"10.1139/f04-015"
47397,"10.1139/f04-015"
47398,"10.1139/f04-015"
47399,"10.1080/15230430.1999.12003321"
47400,"10.1080/15230430.1999.12003321"
47401,"10.1080/15230430.1999.12003321"
47402,"10.1080/15230430.1999.12003321"
47403,"10.1080/15230430.1999.12003321"
47404,"10.1080/15230430.1999.12003321"
47405,"10.1080/15230430.1999.12003321"
47406,"10.1080/15230430.1999.12003321"
47407,"10.1080/15230430.1999.12003321"
47408,"10.1080/15230430.1999.12003321"
47409,"10.1080/15230430.1999.12003321"
47410,"10.1080/00173130310009949"
47411,"10.1080/00173130310009949"
47412,"10.1080/00173130310009949"
47413,"10.1080/00173130310009949"
47414,"10.1080/00173130310009949"
47415,"10.1080/00173130310009949"
47416,"10.1080/00173130310009949"
47417,"10.1080/00173130310009949"
47418,"10.1080/00173130310009949"
47419,"10.1080/00173130310009949"
47420,"10.1080/00173130310009949"
47421,"10.1080/00173130310009949"
47422,"10.1080/00173130310009949"
47423,"10.1080/00173130310009949"
47424,"10.1080/00173130310009949"
47425,"10.1080/00173130310009949"
47426,"10.1080/00173130310009949"
47427,"10.1080/00173130310009949"
47428,"10.1080/00173130310009949"
47429,"10.1080/00173130310009949"
47430,"10.1080/00173130310009949"
47431,"10.1080/00173130310009949"
47432,"10.1080/00173130310009949"
47433,"10.1080/00173130310009949"
47434,"10.1080/00173130310009949"
47435,"10.1080/00173130310009949"
47436,"10.1080/00173130310009949"
47437,"10.1080/00173130310009949"
47438,"10.1080/00173130310009949"
47439,"10.1080/00173130310009949"
47440,"10.1080/00173130310009949"
47441,"10.1080/00173130310009949"
47442,"10.1080/00173130310009949"
47443,"10.1080/00173130310009949"
47444,"10.1080/00173130310009949"
47445,"10.1080/00173130310009949"
47446,"10.1139/f04-015"
47447,"10.1139/f04-015"
47448,"10.1139/f04-015"
47449,"10.1139/f04-015"
47450,"10.1139/f04-015"
47451,"10.1139/f04-015"
47452,"10.1139/f04-015"
47453,"10.1139/f04-015"
47454,"10.1139/f04-015"
47455,"10.1139/f04-015"
47458,"10.1139/f04-015"
47459,"10.1139/f04-015"
47460,"10.1139/f04-015"
47461,"10.1139/f04-015"
47462,"10.1139/f04-015"
47463,"10.1139/f04-015"
47466,"10.1139/f04-015"
47467,"10.1139/f04-015"
47468,"10.1139/f04-015"
47469,"10.1139/f04-015"
47495,"10.1007/s00334-009-0226-6"
47496,"10.1007/s00334-009-0226-6"
47497,"10.1007/s00334-009-0226-6"
47500,"10.1002/jqs.1134"
47501,"10.1002/jqs.1134"
47502,"10.1002/jqs.1134"
47503,"http://dx.doi.org/10.1016/j.palaeo.2017.10.011"
47504,"http://dx.doi.org/10.1016/j.palaeo.2017.10.011"
47517,"10.1016/j.quascierev.2018.05.001"
47518,"10.1016/j.quascierev.2018.05.001"
47519,"10.1016/j.quascierev.2018.05.001"
47520,"10.1016/j.quascierev.2018.05.001"
47525,"10.1016/0277-3791(95)00093-3"
47525,"10.1016/0277-3791(95)00038-0"
47525,"10.1016/0277-3791(95)00022-4"
47525,"10.1016/S0277-3791(99)00007-4"
47525,"10.22498/pages.7.3.10"
47525,"10.1002/(SICI)1099-1417(199903)14:2<111::AID-JQS427>3.0.CO;2-A"
47525,"10.1016/S1040-6182(00)00067-7"
47525,"10.1016/S0031-0182(99)00096-6"
47525,"10.1038/23432"
47525,"10.1016/S1040-6182(01)00074-X"
47525,"10.1073/pnas.0603321104"
47525,"10.1016/j.quascirev.2009.02.013"
47525,"10.1016/j.quaint.2004.01.028"
47526,"10.1038/srep21728"
47526,"10.1016/j.palaeo.2018.06.014"
47527,"10.1038/srep21728"
47527,"10.1016/j.palaeo.2018.06.014"
47528,"10.1016/j.palaeo.2018.06.014"
47529,"10.1038/srep21728"
47530,"10.1016/j.palaeo.2018.06.014"
47531,"10.1016/j.palaeo.2018.06.014"
47532,"10.1038/srep21728"
47532,"10.1016/j.palaeo.2018.06.014"
47533,"10.1038/srep21728"
47533,"10.1016/j.palaeo.2018.06.014"
47554,"10.1016/j.quascirev.2017.06.024"
47555,"10.1016/j.quascirev.2017.06.024"
47556,"10.1016/j.quascirev.2017.06.024"
47557,"10.1016/j.quascirev.2017.06.024"
47558,"10.1016/j.quascirev.2017.06.024"
47559,"10.1016/j.quascirev.2017.06.024"
47560,"doi:10.1017/qua.2019.55"
47561,"doi:10.1017/qua.2019.55"
47562,"10.1016/j.quascirev.2015.11.001"
47563,"10.1016/j.quascirev.2015.11.001"
47564,"10.1016/j.quascirev.2015.11.001"
47566,"https://doi.org/10.1016/j.revpalbo.2019.02.002"
47567,"https://doi.org/10.1016/j.revpalbo.2019.02.002"
47569,"doi:10.1017/qua.2017.99"
47570,"doi:10.1017/qua.2017.99"
47571,"doi:10.1017/qua.2017.99"
47572,"10.1016/j.gloplacha.2017.02.012"
47589,"10.1002/jqs.2551"
47590,"10.1002/jqs.2551"
47591,"10.1002/jqs.2551"
47594,"10.1016/0033-5894(88)90085-3"
47595,"10.1016/0033-5894(88)90085-3"
47596,"10.1016/S0921-8181(00)00032-1"
47597,"10.1016/S0921-8181(00)00032-1"
47598,"10.1016/j.margeo.2020.106218"
47599,"10.1016/j.margeo.2020.106218"
47605,"10.1016/j.quascirev.2007.03.005"
47606,"10.1016/j.quascirev.2007.03.005"
47607,"10.1029/2007GL031240"
47608,"10.1016/j.yqres.2011.11.005"
47608,"10.1371/journal.pone.0112855"
47609,"10.1111/nph.12828"
47610,"10.1111/nph.12828"
47611,"10.1111/nph.12828"
47612,"10.1111/nph.12828"
47613,"10.1111/nph.12828"
47614,"10.1111/nph.12828"
47615,"10.1088/1748-9326/11/12/125003"
47616,"10.1111/nph.12828"
47620,"10.3133/70007411"
47621,"10.3133/70007411"
47622,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47623,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47624,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47625,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47626,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47627,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47628,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47629,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47630,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47631,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47632,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47633,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47634,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47635,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47636,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47637,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47638,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47639,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47640,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47641,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47642,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47643,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47644,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47645,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47646,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47647,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47648,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47649,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47650,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47651,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47652,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47653,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47654,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47655,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47656,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47657,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47658,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47659,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47660,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47661,"10.1130/0016-7606(1963)74[491:PAOSMA]2.0.CO;2"
47665,"10.1038/s41559-018-0602-7"
47666,"10.1038/s41559-018-0602-7"
47667,"10.1038/s41559-018-0602-7"
47686,"10.1017/S0033822200037322"
47688,"10.2307/2425288"
47689,"10.2307/2425288"
47690,"10.2307/2425288"
47691,"10.2307/2425288"
47692,"10.2307/2425288"
47693,"10.2307/2425288"
47695,"10.1080/00721395.1973.9989736"
47696,"10.1080/00721395.1973.9989736"
47697,"10.1080/00721395.1973.9989736"
47698,"10.1080/00721395.1973.9989736"
47699,"10.1080/00721395.1973.9989736"
47700,"10.1080/00721395.1973.9989736"
47701,"10.1080/00721395.1973.9989736"
47702,"10.1080/00721395.1973.9989736"
47703,"10.1080/00721395.1973.9989736"
47704,"10.1080/00721395.1973.9989736"
47705,"10.1080/00721395.1973.9989736"
47706,"10.1080/00721395.1973.9989736"
47707,"10.1080/00721395.1973.9989736"
47708,"10.1080/00721395.1973.9989736"
47709,"10.1080/00721395.1973.9989736"
47710,"10.1080/00721395.1973.9989736"
47711,"10.1080/00721395.1973.9989736"
47712,"10.1080/00721395.1973.9989736"
47713,"10.1080/00721395.1973.9989736"
47714,"10.1080/00721395.1973.9989736"
47715,"10.1080/00721395.1973.9989736"
47716,"10.1080/00721395.1973.9989736"
47717,"10.1080/00721395.1973.9989736"
47718,"10.1080/00721395.1973.9989736"
47719,"10.1080/00721395.1973.9989736"
47722,"10.1080/00721395.1973.9989736"
47723,"10.1080/00721395.1973.9989736"
47724,"10.1080/00721395.1973.9989736"
47725,"10.1080/00721395.1973.9989736"
47726,"10.1080/00721395.1973.9989736"
47727,"10.1080/00721395.1973.9989736"
47728,"10.1080/00721395.1973.9989736"
47729,"10.1080/00721395.1973.9989736"
47730,"10.1080/00721395.1973.9989736"
47731,"10.1080/00721395.1973.9989736"
47732,"10.1080/00721395.1973.9989736"
47733,"10.1080/00721395.1973.9989736"
47734,"10.1080/00721395.1973.9989736"
47735,"10.1080/00721395.1973.9989736"
47736,"10.1080/00721395.1973.9989736"
47737,"10.1080/00721395.1973.9989736"
47738,"10.1080/00721395.1973.9989736"
47739,"10.1080/00721395.1973.9989736"
47740,"10.1080/00721395.1973.9989736"
47741,"10.1080/00721395.1973.9989736"
47742,"10.1080/00721395.1973.9989736"
47743,"10.1080/00721395.1973.9989736"
47744,"10.1080/00721395.1973.9989736"
47745,"10.2307/40025668"
47746,"10.2307/40025668"
47747,"10.2307/40025668"
47748,"10.2307/40025668"
47749,"10.2307/40025668"
47750,"10.2307/40025668"
47751,"10.2307/40025668"
47752,"10.2307/40025668"
47753,"10.2307/40025668"
47754,"10.2307/40025668"
47758,"10.2307/40025668"
47759,"10.2307/40025668"
47760,"10.2307/40025668"
47761,"10.2307/40025668"
47762,"http://dx.doi.org/10.1016/j.palaeo.2017.10.011"
47763,"http://dx.doi.org/10.1016/j.palaeo.2017.10.011"
47764,"10.1006/qres.1999.2063"
47766,"10.1016/1040-6182(95)00092-5"
47767,"10.1016/1040-6182(95)00092-5"
47771,"10.1016/1040-6182(95)00092-5"
47865,"10.2113/172.3.359"
47866,"10.2113/172.3.359"
47868,"http://dx.doi.org/10.1016/j.palaeo.2017.10.011"
47868,"10.1017/qua.2017.73"
47967,"10.2113/172.3.359"
47968,"10.2113/172.3.359"
47971,"10.1016/j.quageo.2016.08.011"
47972,"10.1002/jqs.3028"
47973,"10.1002/jqs.3028"
47974,"10.1007/s10452-009-9297-9"
47975,"10.1007/s10452-009-9297-9"
47976,"10.1007/s10452-009-9297-9"
47977,"10.1007/s10452-009-9297-9"
47978,"10.1007/s10452-009-9297-9"
47979,"10.1007/s10452-009-9297-9"
47980,"10.1007/s10452-009-9297-9"
47981,"10.1007/s10452-009-9297-9"
47982,"10.1007/s10452-009-9297-9"
47983,"10.1007/s10452-009-9297-9"
47984,"10.1007/s10452-009-9297-9"
47985,"10.1007/s10452-009-9297-9"
47986,"10.1007/s10452-009-9297-9"
47987,"10.1007/s10452-009-9297-9"
47988,"10.1007/s10452-009-9297-9"
47989,"10.1007/s10452-009-9297-9"
47990,"10.1007/s10452-009-9297-9"
47991,"10.1007/s10452-009-9297-9"
47992,"10.1007/s10452-009-9297-9"
47993,"10.1007/s10452-009-9297-9"
47994,"10.1007/s10452-009-9297-9"
47995,"10.1007/s10452-009-9297-9"
47996,"10.1007/s10452-009-9297-9"
47997,"10.1007/s10452-009-9297-9"
47998,"10.1007/s10452-009-9297-9"
47999,"10.1007/s10452-009-9297-9"
48000,"10.1007/s10452-009-9297-9"
48001,"10.1007/s10452-009-9297-9"
48002,"10.1007/s10452-009-9297-9"
48003,"10.1007/s10452-009-9297-9"
48004,"10.1007/s10452-009-9297-9"
48005,"10.1007/s10452-009-9297-9"
48006,"10.1007/s10452-009-9297-9"
48007,"10.1007/s10452-009-9297-9"
48008,"10.1007/s10452-009-9297-9"
48009,"10.1007/s10452-009-9297-9"
48010,"10.1007/s10452-009-9297-9"
48011,"10.1007/s10452-009-9297-9"
48012,"10.1007/s10452-009-9297-9"
48013,"10.1007/s10452-009-9297-9"
48014,"10.1007/s10452-009-9297-9"
48015,"10.1007/s10452-009-9297-9"
48016,"10.1007/s10452-009-9297-9"
48017,"10.1007/s10452-009-9297-9"
48018,"10.1007/s10452-009-9297-9"
48019,"10.1007/s10452-009-9297-9"
48020,"10.1007/s10452-009-9297-9"
48021,"10.1007/s10452-009-9297-9"
48022,"10.1007/s10452-009-9297-9"
48023,"10.1007/s10452-009-9297-9"
48071,"10.23855/preslia.2020.087"
48072,"10.23855/preslia.2020.087"
48130,"10.1007/s11273-009-9158-2"
48131,"10.1007/s11273-009-9158-2"
48132,"10.1007/s11273-009-9158-2"
48133,"10.1007/s11273-009-9158-2"
48134,"10.1007/s11273-009-9158-2"
48135,"10.1007/s11273-009-9158-2"
48136,"10.1007/s11273-009-9158-2"
48137,"10.1007/s11273-009-9158-2"
48138,"10.1007/s11273-009-9158-2"
48139,"10.1007/s11273-009-9158-2"
48140,"10.1007/s11273-009-9158-2"
48141,"10.1007/s11273-009-9158-2"
48142,"10.1007/s11273-009-9158-2"
48143,"10.1007/s11273-009-9158-2"
48144,"10.1007/s11273-009-9158-2"
48145,"10.1007/s11273-009-9158-2"
48146,"10.1007/s11273-009-9158-2"
48147,"10.1007/s11273-009-9158-2"
48148,"10.1007/s11273-009-9158-2"
48149,"10.1007/s11273-009-9158-2"
48150,"10.1007/s11273-009-9158-2"
48151,"10.1007/s11273-009-9158-2"
48152,"10.1007/s11273-009-9158-2"
48153,"10.1007/s11273-009-9158-2"
48154,"10.1007/s11273-009-9158-2"
48155,"10.1007/s11273-009-9158-2"
48156,"10.1007/s11273-009-9158-2"
48157,"10.1007/s11273-009-9158-2"
48158,"10.1007/s11273-009-9158-2"
48159,"10.1007/s11273-009-9158-2"
48160,"10.1007/s11273-009-9158-2"
48161,"10.1007/s11273-009-9158-2"
48162,"10.1007/s11273-009-9158-2"
48163,"10.1007/s11273-009-9158-2"
48164,"10.1007/s11273-009-9158-2"
48165,"10.1007/s11273-009-9158-2"
48166,"10.1007/s11273-009-9158-2"
48167,"10.1007/s11273-009-9158-2"
48168,"10.1007/s11273-009-9158-2"
48169,"10.1007/s11273-009-9158-2"
48170,"10.1007/s11273-009-9158-2"
48171,"10.1007/s11273-009-9158-2"
48220,"10.23855/preslia.2020.087"
48221,"10.1111/jbi.12283"
48222,"10.1111/jbi.12283"
48306,"10.23855/preslia.2020.087"
48360,"10.1002/jqs.3102"
48361,"10.1002/jqs.3102"
48362,"10.1002/jqs.3102"
48363,"10.1002/jqs.3102"
48548,"10.1177/0959683612471985"
48549,"10.1177/0959683612471985"
48610,"10.1016/j.ancene.2018.05.003"
48611,"10.1016/j.ancene.2018.05.003"
48612,"https://doi.org/10.1016/j.yqres.2009.07.001"
48612,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
48613,"https://doi.org/10.1016/j.yqres.2009.07.001"
48613,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
48614,"https://doi.org/10.1016/j.yqres.2009.07.001"
48614,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
48615,"https://doi.org/10.1130/2020.2548(05)"
48616,"https://doi.org/10.1130/2020.2548(05)"
48617,"10.1179/pan.2012.017"
48620,"10.3389/fevo.2017.00177"
48621,"10.3389/fevo.2017.00177"
48622,"10.1016/j.palaeo.2016.06.008"
48623,"10.1016/j.palaeo.2016.06.008"
48624,"10.1016/j.palaeo.2016.06.008"
48625,"10.1179/pan.2009.54.209.004"
48626,"10.1179/pan.2009.54.209.004"
48629,"10.1016/j.yqres.2009.10.007"
48630,"10.3389/feart.2019.00104"
48631,"https://doi.org/10.1016/j.yqres.2009.07.001"
48631,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
48632,"https://doi.org/10.1016/j.yqres.2009.07.001"
48632,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
48633,"https://doi.org/10.1016/j.yqres.2009.07.001"
48633,"https://doi.org/10.1016/j.revpalbo.2010.10.005"
48634,"10.1073/pnas.0703874104"
48634,"10.1073/pnas.1611028113"
48635,"10.1073/pnas.1611028113"
48635,"doi.org/10.1111/gcb.14150"
48636,"10.1016/j.palaeo.2016.06.008"
48637,"10.1016/j.palaeo.2016.06.008"
48638,"10.1016/j.palaeo.2016.06.008"
48643,"10.1007/s00334-010-0252-4"
48644,"10.1007/s00334-010-0252-4"
48645,"10.1007/s00334-010-0252-4"
48647,"10.22459/TA31.12.2009.04"
48649,"10.22459/TA31.12.2009.04"
48652,"10.22459/TA31.12.2009.04"
48653,"10.22459/TA31.12.2009.04"
48654,"10.1016/0031-0182(94)90187-2"
48654,"10.1071/BT14283"
48654,"10.2307/2845439"
48655,"10.1016/0031-0182(94)90187-2"
48656,"10.1016/0031-0182(94)90187-2"
48656,"10.1071/BT14283"
48665,"10.1016/1040-6182(96)00002-X"
48665,"10.1016/0031-0182(94)00121-N"
48666,"10.1016/1040-6182(96)00002-X"
48666,"10.1016/0031-0182(94)00121-N"
48683,"10.1890/0012-9658(2006)87[2523:TIOAAF]2.0.CO;2"
48684,"10.1890/0012-9658(2006)87[2523:TIOAAF]2.0.CO;2"
48685,"10.1016/j.quaint.2009.07.031"
48685,"10.1890/0012-9658(2006)87[2523:TIOAAF]2.0.CO;2"
48685,"10.1016/j.yqres.2003.10.005"
48686,"10.1130/0016-7606(1967)78[849:PDILAM]2.0.CO;2"
48687,"10.1130/0016-7606(1967)78[849:PDILAM]2.0.CO;2"
48695,"10.3389/ffgc.2019.00044"
48696,"10.3389/ffgc.2019.00034"
48697,"10.3389/ffgc.2019.00034"
48697,"10.3389/ffgc.2019.00044"
48698,"10.1016/j.palaeo.2012.07.004"
48701,"10.1007/s00334-010-0252-4"
48702,"10.1007/s00334-010-0252-4"
48703,"10.1007/s00334-010-0252-4"
48704,"10.1111/1365-2745.13501"
48705,"10.1111/1365-2745.13501"
48706,"10.1111/1365-2745.13501"
48709,"10.1890/0012-9658(2006)87[2523:TIOAAF]2.0.CO;2"
48710,"10.1890/0012-9658(2006)87[2523:TIOAAF]2.0.CO;2"
48713,"10.1016/j.quascirev.2007.03.005"
48714,"DOI: 10.1177/0959683615594242."
48714,"DOI: 10.1007/s00334-015-0545-8."
48715,"10.1002/jqs.3248"
48716,"10.1002/jqs.3248"
48717,"10.1002/jqs.3248"
48722,"10.1139/cjfr-2014-0107"
48723,"10.1139/cjfr-2014-0107"
48724,"10.1139/cjfr-2014-0107"
48731,"10.1016/j.palaeo.2009.02.018"
48732,"10.1016/j.palaeo.2009.02.018"
48733,"10.1016/j.palaeo.2009.02.018"
48736,"10.1007/s00334-019-00748-z"
48737,"10.1007/s00334-019-00748-z"
48738,"10.1007/s00334-019-00748-z"
48739,"10.1016/j.quascirev.2015.01.017"
48740,"10.1016/j.quascirev.2015.01.017"
48741,"10.1016/j.quascirev.2015.01.017"
48743,"10.1016/j.quascirev.2020.106245"
48743,"10.1029/2020GL090031"
48744,"10.1016/j.quascirev.2020.106245"
48745,"10.1029/2020GL090031"
48746,"10.1029/2020GL090031"
48754,"DOI: 10.1111/jbi.13995"
48755,"DOI: 10.1111/jbi.13995"
48756,"DOI: 10.1111/jbi.13995"
48758,"10.1038/s41598-019-38626-3"
48759,"10.1038/s41598-019-38626-3"
48764,"10.1016/j.quascirev.2020.106471"
48765,"10.1016/j.quascirev.2020.106471"
48767,"https://doi.org/10.1016/j.quascirev.2020.106407"
48774,"10.1016/j.yqres.2012.05.013"
48775,"10.1016/j.yqres.2012.05.013"
48819,"https://doi.org/10.1016/j.jas.2012.09.011"
48820,"https://doi.org/10.1016/j.jas.2012.09.011"
48821,"https://doi.org/10.1016/j.jasrep.2019.01.015"
48822,"https://doi.org/10.1016/j.jasrep.2019.01.015"
